Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-16 00:00:00+00:00,1.3541145324707031,1.358991026878357,1.3539128303527832,1.3541145324707031,0,0.0,0.0
2022-02-17 00:00:00+00:00,1.3582342863082886,1.3636425733566284,1.3558034896850586,1.3584926128387451,0,0.0,0.0
2022-02-18 00:00:00+00:00,1.3615444898605347,1.3640704154968262,1.3574415445327759,1.3618782758712769,0,0.0,0.0
2022-02-21 00:00:00+00:00,1.3591794967651367,1.3638285398483276,1.3587141036987305,1.359342098236084,0,0.0,0.0
2022-02-22 00:00:00+00:00,1.3595268726348877,1.360544204711914,1.3540045022964478,1.3596007823944092,0,0.0,0.0
2022-02-23 00:00:00+00:00,1.3590834140777588,1.361952543258667,1.354921817779541,1.3589357137680054,0,0.0,0.0
2022-02-24 00:00:00+00:00,1.3544628620147705,1.3547382354736328,1.3275980949401855,1.3545730113983154,0,0.0,0.0
2022-02-25 00:00:00+00:00,1.3372201919555664,1.3439054489135742,1.3368983268737793,1.337327480316162,0,0.0,0.0
2022-02-28 00:00:00+00:00,1.337005615234375,1.343111276626587,1.3342584371566772,1.337327480316162,0,0.0,0.0
2022-03-01 00:00:00+00:00,1.3422818183898926,1.3437248468399048,1.3312033414840698,1.3422818183898926,0,0.0,0.0
2022-03-02 00:00:00+00:00,1.3333333730697632,1.337095022201538,1.327404260635376,1.3335111141204834,0,0.0,0.0
2022-03-03 00:00:00+00:00,1.3397282361984253,1.341795563697815,1.3320368528366089,1.33969247341156,0,0.0,0.0
2022-03-04 00:00:00+00:00,1.335131287574768,1.335131287574768,1.320533037185669,1.3350956439971924,0,0.0,0.0
2022-03-07 00:00:00+00:00,1.3212482929229736,1.3225939273834229,1.3103927373886108,1.3212482929229736,0,0.0,0.0
2022-03-08 00:00:00+00:00,1.3114066123962402,1.3142850399017334,1.3083696365356445,1.3112295866012573,0,0.0,0.0
2022-03-09 00:00:00+00:00,1.3102554082870483,1.318235158920288,1.3099292516708374,1.3099292516708374,0,0.0,0.0
2022-03-10 00:00:00+00:00,1.3188437223434448,1.3194701671600342,1.3107362985610962,1.3185653686523438,0,0.0,0.0
2022-03-11 00:00:00+00:00,1.3103067874908447,1.3124909400939941,1.3052444458007812,1.3103240728378296,0,0.0,0.0
2022-03-14 00:00:00+00:00,1.304955005645752,1.3078734874725342,1.3010499477386475,1.3050298690795898,0,0.0,0.0
2022-03-15 00:00:00+00:00,1.3010838031768799,1.308866262435913,1.3001364469528198,1.3011853694915771,0,0.0,0.0
2022-03-16 00:00:00+00:00,1.3045003414154053,1.3114409446716309,1.3036619424819946,1.304648518562317,0,0.0,0.0
2022-03-17 00:00:00+00:00,1.314077615737915,1.3211086988449097,1.3089518547058105,1.3141123056411743,0,0.0,0.0
2022-03-18 00:00:00+00:00,1.3160492181777954,1.31816565990448,1.3112002611160278,1.3160406351089478,0,0.0,0.0
2022-03-21 00:00:00+00:00,1.3160665035247803,1.3209865093231201,1.3128355741500854,1.3160839080810547,0,0.0,0.0
2022-03-22 00:00:00+00:00,1.3167943954467773,1.3272457122802734,1.3120949268341064,1.3168290853500366,0,0.0,0.0
2022-03-23 00:00:00+00:00,1.3269639015197754,1.3298933506011963,1.317627191543579,1.3266470432281494,0,0.0,0.0
2022-03-24 00:00:00+00:00,1.3206549882888794,1.3214752674102783,1.3157894611358643,1.3206027746200562,0,0.0,0.0
2022-03-25 00:00:00+00:00,1.319591999053955,1.322558879852295,1.3161704540252686,1.3195745944976807,0,0.0,0.0
2022-03-28 00:00:00+01:00,1.3176966905593872,1.3178876638412476,1.3068649768829346,1.317627191543579,0,0.0,0.0
2022-03-29 00:00:00+01:00,1.3099979162216187,1.3159279823303223,1.3052273988723755,1.3103584051132202,0,0.0,0.0
2022-03-30 00:00:00+01:00,1.3092947006225586,1.318061351776123,1.3091576099395752,1.3093804121017456,0,0.0,0.0
2022-03-31 00:00:00+01:00,1.313680648803711,1.3170892000198364,1.3109596967697144,1.3138878345489502,0,0.0,0.0
2022-04-01 00:00:00+01:00,1.314578652381897,1.3146132230758667,1.308866262435913,1.314699649810791,0,0.0,0.0
2022-04-04 00:00:00+01:00,1.3105130195617676,1.313628911972046,1.3095176219940186,1.3103755712509155,0,0.0,0.0
2022-04-05 00:00:00+01:00,1.3113033771514893,1.3166903257369995,1.3100494146347046,1.3114582300186157,0,0.0,0.0
2022-04-06 00:00:00+01:00,1.3076339960098267,1.3106846809387207,1.304665446281433,1.3077365159988403,0,0.0,0.0
2022-04-07 00:00:00+01:00,1.307172417640686,1.3106675148010254,1.3055000305175781,1.307206630706787,0,0.0,0.0
2022-04-08 00:00:00+01:00,1.3068649768829346,1.3078734874725342,1.298482060432434,1.3069332838058472,0,0.0,0.0
2022-04-11 00:00:00+01:00,1.3029484748840332,1.3057557344436646,1.2989881038665771,1.303220272064209,0,0.0,0.0
2022-04-12 00:00:00+01:00,1.3023545742034912,1.3053637742996216,1.2996971607208252,1.3024225234985352,0,0.0,0.0
2022-04-13 00:00:00+01:00,1.300349473953247,1.3071553707122803,1.2974375486373901,1.3002548217773438,0,0.0,0.0
2022-04-14 00:00:00+01:00,1.3122154474258423,1.3147515058517456,1.3038150072097778,1.312026023864746,0,0.0,0.0
2022-04-15 00:00:00+01:00,1.306165099143982,1.3076680898666382,1.3052785396575928,1.3070015907287598,0,0.0,0.0
2022-04-18 00:00:00+01:00,1.3057729005813599,1.3057729005813599,1.3007960319519043,1.3057557344436646,0,0.0,0.0
2022-04-19 00:00:00+01:00,1.3007622957229614,1.3039849996566772,1.2983304262161255,1.3009822368621826,0,0.0,0.0
2022-04-20 00:00:00+01:00,1.301574945449829,1.3066771030426025,1.2997984886169434,1.301371693611145,0,0.0,0.0
2022-04-21 00:00:00+01:00,1.3068137168884277,1.308832049369812,1.3024225234985352,1.3068820238113403,0,0.0,0.0
2022-04-22 00:00:00+01:00,1.302405595779419,1.303373098373413,1.2840760946273804,1.302626132965088,0,0.0,0.0
2022-04-25 00:00:00+01:00,1.2829065322875977,1.2829724550247192,1.269905686378479,1.2830876111984253,0,0.0,0.0
2022-04-26 00:00:00+01:00,1.2737231254577637,1.2772371768951416,1.261304497718811,1.2739989757537842,0,0.0,0.0
2022-04-27 00:00:00+01:00,1.258447289466858,1.2600805759429932,1.2503907680511475,1.2583998441696167,0,0.0,0.0
2022-04-28 00:00:00+01:00,1.2539657354354858,1.2566760778427124,1.2414032220840454,1.2541857957839966,0,0.0,0.0
2022-04-29 00:00:00+01:00,1.2468050718307495,1.258352279663086,1.2467273473739624,1.2463854551315308,0,0.0,0.0
2022-05-02 00:00:00+01:00,1.257379174232483,1.2596362829208374,1.2505314350128174,1.2573871612548828,0,0.0,0.0
2022-05-03 00:00:00+01:00,1.2501094341278076,1.2566444873809814,1.2493799924850464,1.2498282194137573,0,0.0,0.0
2022-05-04 00:00:00+01:00,1.2499375343322754,1.2537612915039062,1.246742844581604,1.2500405311584473,0,0.0,0.0
2022-05-05 00:00:00+01:00,1.2618932723999023,1.2631685733795166,1.2327568531036377,1.261813759803772,0,0.0,0.0
2022-05-06 00:00:00+01:00,1.2366442680358887,1.2380222082138062,1.2277697324752808,1.2364147901535034,0,0.0,0.0
2022-05-09 00:00:00+01:00,1.2328935861587524,1.240494728088379,1.2262115478515625,1.2326656579971313,0,0.0,0.0
2022-05-10 00:00:00+01:00,1.2334866523742676,1.2374706268310547,1.2293771505355835,1.2338824272155762,0,0.0,0.0
2022-05-11 00:00:00+01:00,1.230754017829895,1.239802598953247,1.2281994819641113,1.2309207916259766,0,0.0,0.0
2022-05-12 00:00:00+01:00,1.223466157913208,1.224814772605896,1.2171372175216675,1.2234212160110474,0,0.0,0.0
2022-05-13 00:00:00+01:00,1.2204350233078003,1.2245148420333862,1.2157167196273804,1.220613718032837,0,0.0,0.0
2022-05-16 00:00:00+01:00,1.2261513471603394,1.2297248840332031,1.2218962907791138,1.2258507013320923,0,0.0,0.0
2022-05-17 00:00:00+01:00,1.2327111959457397,1.2498124837875366,1.2322099208831787,1.2324832677841187,0,0.0,0.0
2022-05-18 00:00:00+01:00,1.2490476369857788,1.2500624656677246,1.237424612045288,1.2484394311904907,0,0.0,0.0
2022-05-19 00:00:00+01:00,1.2347661256790161,1.2522697448730469,1.2340651750564575,1.2345831394195557,0,0.0,0.0
2022-05-20 00:00:00+01:00,1.2465564012527466,1.2498750686645508,1.243966817855835,1.2462146282196045,0,0.0,0.0
2022-05-23 00:00:00+01:00,1.250687837600708,1.2601124048233032,1.2501249313354492,1.2504063844680786,0,0.0,0.0
2022-05-24 00:00:00+01:00,1.2567708492279053,1.2596838474273682,1.2472715377807617,1.256754994392395,0,0.0,0.0
2022-05-25 00:00:00+01:00,1.2541544437408447,1.2557923793792725,1.2484238147735596,1.2542959451675415,0,0.0,0.0
2022-05-26 00:00:00+01:00,1.2587007284164429,1.2621163129806519,1.2553036212921143,1.258610486984253,0,0.0,0.0
2022-05-27 00:00:00+01:00,1.2618615627288818,1.2666244506835938,1.2587165832519531,1.261734127998352,0,0.0,0.0
2022-05-30 00:00:00+01:00,1.2625147104263306,1.26603102684021,1.261765956878662,1.262833595275879,0,0.0,0.0
2022-05-31 00:00:00+01:00,1.2645262479782104,1.2648460865020752,1.2562499046325684,1.2647020816802979,0,0.0,0.0
2022-06-01 00:00:00+01:00,1.2609704732894897,1.2616863250732422,1.246012806892395,1.2608909606933594,0,0.0,0.0
2022-06-02 00:00:00+01:00,1.2484238147735596,1.256960391998291,1.2470382452011108,1.2483147382736206,0,0.0,0.0
2022-06-03 00:00:00+01:00,1.2577824592590332,1.2590018510818481,1.2494533061981201,1.2579249143600464,0,0.0,0.0
2022-06-06 00:00:00+01:00,1.2488292455673218,1.257703423500061,1.2479876279830933,1.249230146408081,0,0.0,0.0
2022-06-07 00:00:00+01:00,1.2523167133331299,1.2594457864761353,1.243440866470337,1.2523481845855713,0,0.0,0.0
2022-06-08 00:00:00+01:00,1.258605718612671,1.258985996246338,1.2515017986297607,1.2587324380874634,0,0.0,0.0
2022-06-09 00:00:00+01:00,1.254217267036438,1.2553982734680176,1.2492972612380981,1.254028558731079,0,0.0,0.0
2022-06-10 00:00:00+01:00,1.2493752241134644,1.2518151998519897,1.2315573692321777,1.2492972612380981,0,0.0,0.0
2022-06-13 00:00:00+01:00,1.2278074026107788,1.23001229763031,1.2127680778503418,1.2274909019470215,0,0.0,0.0
2022-06-14 00:00:00+01:00,1.2144027948379517,1.220271110534668,1.199256420135498,1.2144765853881836,0,0.0,0.0
2022-06-15 00:00:00+01:00,1.201345443725586,1.2125327587127686,1.1992132663726807,1.201258897781372,0,0.0,0.0
2022-06-16 00:00:00+01:00,1.218145489692688,1.2344917058944702,1.205036997795105,1.2174336910247803,0,0.0,0.0
2022-06-17 00:00:00+01:00,1.2350252866744995,1.2350252866744995,1.2174040079116821,1.2354830503463745,0,0.0,0.0
2022-06-20 00:00:00+01:00,1.2228227853775024,1.2277772426605225,1.2200626134872437,1.2228227853775024,0,0.0,0.0
2022-06-21 00:00:00+01:00,1.225009799003601,1.2319215536117554,1.2249196767807007,1.225174903869629,0,0.0,0.0
2022-06-22 00:00:00+01:00,1.2264070510864258,1.23146653175354,1.2168558835983276,1.2266627550125122,0,0.0,0.0
2022-06-23 00:00:00+01:00,1.2253249883651733,1.2294678688049316,1.2171818017959595,1.225084900856018,0,0.0,0.0
2022-06-24 00:00:00+01:00,1.2261964082717896,1.2316787242889404,1.224349856376648,1.2260762453079224,0,0.0,0.0
2022-06-27 00:00:00+01:00,1.2288031578063965,1.2330759763717651,1.2239753007888794,1.228244662284851,0,0.0,0.0
2022-06-28 00:00:00+01:00,1.2267531156539917,1.2291052341461182,1.2187690734863281,1.2267379760742188,0,0.0,0.0
2022-06-29 00:00:00+01:00,1.2186353206634521,1.2212249040603638,1.2106831073760986,1.2189769744873047,0,0.0,0.0
2022-06-30 00:00:00+01:00,1.213106393814087,1.2186205387115479,1.209438443183899,1.2131799459457397,0,0.0,0.0
2022-07-01 00:00:00+01:00,1.2159976959228516,1.2162047624588013,1.198063850402832,1.2160863876342773,0,0.0,0.0
2022-07-04 00:00:00+01:00,1.2105804681777954,1.2165154218673706,1.2086344957351685,1.2102727890014648,0,0.0,0.0
2022-07-05 00:00:00+01:00,1.2114017009735107,1.2126061916351318,1.1900511980056763,1.211445689201355,0,0.0,0.0
2022-07-06 00:00:00+01:00,1.1949572563171387,1.1986383199691772,1.1877613067626953,1.19491446018219,0,0.0,0.0
2022-07-07 00:00:00+01:00,1.1918951272964478,1.2021831274032593,1.1910008192062378,1.1923214197158813,0,0.0,0.0
2022-07-08 00:00:00+01:00,1.2031956911087036,1.2055310010910034,1.1921935081481934,1.2028049230575562,0,0.0,0.0
2022-07-11 00:00:00+01:00,1.2017786502838135,1.2019952535629272,1.1869436502456665,1.2016630172729492,0,0.0,0.0
2022-07-12 00:00:00+01:00,1.18999445438385,1.191213607788086,1.1811256408691406,1.1900936365127563,0,0.0,0.0
2022-07-13 00:00:00+01:00,1.1882693767547607,1.1959433555603027,1.1835299730300903,1.1877753734588623,0,0.0,0.0
2022-07-14 00:00:00+01:00,1.1861974000930786,1.1884106397628784,1.1763184070587158,1.186380386352539,0,0.0,0.0
2022-07-15 00:00:00+01:00,1.183866262435913,1.1873664855957031,1.1805957555770874,1.1839643716812134,0,0.0,0.0
2022-07-18 00:00:00+01:00,1.188792109489441,1.2030220031738281,1.1875497102737427,1.1888344287872314,0,0.0,0.0
2022-07-19 00:00:00+01:00,1.1950715780258179,1.2042824029922485,1.1929330825805664,1.194828748703003,0,0.0,0.0
2022-07-20 00:00:00+01:00,1.2004225254058838,1.203659176826477,1.195828914642334,1.2003505229949951,0,0.0,0.0
2022-07-21 00:00:00+01:00,1.1966159343719482,1.2002352476119995,1.1893010139465332,1.1971746683120728,0,0.0,0.0
2022-07-22 00:00:00+01:00,1.1996880769729614,1.2064181566238403,1.1920230388641357,1.1996161937713623,0,0.0,0.0
2022-07-25 00:00:00+01:00,1.198422908782959,1.208313226699829,1.1962151527404785,1.1986957788467407,0,0.0,0.0
2022-07-26 00:00:00+01:00,1.205763578414917,1.2092190980911255,1.1965444087982178,1.2055164575576782,0,0.0,0.0
2022-07-27 00:00:00+01:00,1.203818440437317,1.2086637020111084,1.2022265195846558,1.2036880254745483,0,0.0,0.0
2022-07-28 00:00:00+01:00,1.2166634798049927,1.2190513610839844,1.2104486227035522,1.2163082361221313,0,0.0,0.0
2022-07-29 00:00:00+01:00,1.2174484729766846,1.224259853363037,1.2067092657089233,1.2173447608947754,0,0.0,0.0
2022-08-01 00:00:00+01:00,1.2167818546295166,1.2291958332061768,1.2164857387542725,1.2167373895645142,0,0.0,0.0
2022-08-02 00:00:00+01:00,1.2259559631347656,1.2278375625610352,1.2181751728057861,1.2254151105880737,0,0.0,0.0
2022-08-03 00:00:00+01:00,1.214786410331726,1.2207329273223877,1.2101556062698364,1.2142995595932007,0,0.0,0.0
2022-08-04 00:00:00+01:00,1.2139458656311035,1.2195122241973877,1.2071754932403564,1.2138278484344482,0,0.0,0.0
2022-08-05 00:00:00+01:00,1.21592378616333,1.2167521715164185,1.2007685899734497,1.215849757194519,0,0.0,0.0
2022-08-08 00:00:00+01:00,1.20638906955719,1.2135186195373535,1.2048628330230713,1.2059526443481445,0,0.0,0.0
2022-08-09 00:00:00+01:00,1.208503007888794,1.2129298448562622,1.2068257331848145,1.208473801612854,0,0.0,0.0
2022-08-10 00:00:00+01:00,1.2072628736495972,1.2274457216262817,1.206723928451538,1.207423210144043,0,0.0,0.0
2022-08-11 00:00:00+01:00,1.2212845087051392,1.2248897552490234,1.2182939052581787,1.2212995290756226,0,0.0,0.0
2022-08-12 00:00:00+01:00,1.219660997390747,1.2210012674331665,1.2103606462478638,1.2196162939071655,0,0.0,0.0
2022-08-15 00:00:00+01:00,1.2129886150360107,1.2147716283798218,1.2051241397857666,1.2127974033355713,0,0.0,0.0
2022-08-16 00:00:00+01:00,1.2055600881576538,1.2116365432739258,1.200941562652588,1.205690860748291,0,0.0,0.0
2022-08-17 00:00:00+01:00,1.2096725702285767,1.2138131856918335,1.2029930353164673,1.209818959236145,0,0.0,0.0
2022-08-18 00:00:00+01:00,1.2045869827270508,1.2078169584274292,1.1968880891799927,1.2045146226882935,0,0.0,0.0
2022-08-19 00:00:00+01:00,1.1933743953704834,1.1933743953704834,1.1793286800384521,1.193274736404419,0,0.0,0.0
2022-08-22 00:00:00+01:00,1.1817677021026611,1.1838523149490356,1.1742602586746216,1.1818095445632935,0,0.0,0.0
2022-08-23 00:00:00+01:00,1.1767059564590454,1.187324047088623,1.172003149986267,1.1766505241394043,0,0.0,0.0
2022-08-24 00:00:00+01:00,1.1831519603729248,1.1865352392196655,1.1758756637573242,1.18327796459198,0,0.0,0.0
2022-08-25 00:00:00+01:00,1.1790227890014648,1.1862958669662476,1.1785920858383179,1.1791757345199585,0,0.0,0.0
2022-08-26 00:00:00+01:00,1.1825922727584839,1.1900086402893066,1.175309181213379,1.1824007034301758,0,0.0,0.0
2022-08-29 00:00:00+01:00,1.1691803932189941,1.1742602586746216,1.164958119392395,1.1694538593292236,0,0.0,0.0
2022-08-30 00:00:00+01:00,1.1721267700195312,1.1758065223693848,1.162304162979126,1.172250509262085,0,0.0,0.0
2022-08-31 00:00:00+01:00,1.1660856008529663,1.1694538593292236,1.1600254774093628,1.1659767627716064,0,0.0,0.0
2022-09-01 00:00:00+01:00,1.15968918800354,1.1617100238800049,1.1503244638442993,1.1598505973815918,0,0.0,0.0
2022-09-02 00:00:00+01:00,1.1547343730926514,1.1588560342788696,1.1531364917755127,1.154894471168518,0,0.0,0.0
2022-09-05 00:00:00+01:00,1.1478551626205444,1.1520737409591675,1.1445183753967285,1.1474601030349731,0,0.0,0.0
2022-09-06 00:00:00+01:00,1.1568851470947266,1.1607661247253418,1.1496235132217407,1.156644344329834,0,0.0,0.0
2022-09-07 00:00:00+01:00,1.1512778997421265,1.152365803718567,1.1409533023834229,1.151185154914856,0,0.0,0.0
2022-09-08 00:00:00+01:00,1.152246356010437,1.1560158729553223,1.1461580991744995,1.1519808769226074,0,0.0,0.0
2022-09-09 00:00:00+01:00,1.1520471572875977,1.1648629903793335,1.1516624689102173,1.1521600484848022,0,0.0,0.0
2022-09-12 00:00:00+01:00,1.1618045568466187,1.171124815940857,1.1601735353469849,1.1619395017623901,0,0.0,0.0
2022-09-13 00:00:00+01:00,1.1689754724502563,1.1737639904022217,1.1520339250564575,1.1689754724502563,0,0.0,0.0
2022-09-14 00:00:00+01:00,1.15035080909729,1.1589365005493164,1.1480792760849,1.1506155729293823,0,0.0,0.0
2022-09-15 00:00:00+01:00,1.154294490814209,1.1548677682876587,1.1469862461090088,1.1544944047927856,0,0.0,0.0
2022-09-16 00:00:00+01:00,1.1454753875732422,1.1480661630630493,1.1352670192718506,1.1452654600143433,0,0.0,0.0
2022-09-19 00:00:00+01:00,1.1436413526535034,1.144164800643921,1.1355764865875244,1.1433144807815552,0,0.0,0.0
2022-09-20 00:00:00+01:00,1.1448458433151245,1.1460398435592651,1.1383945941925049,1.1443217992782593,0,0.0,0.0
2022-09-21 00:00:00+01:00,1.1380707025527954,1.1385631561279297,1.1306205987930298,1.138057827949524,0,0.0,0.0
2022-09-22 00:00:00+01:00,1.125517725944519,1.1362861394882202,1.1213151216506958,1.1255937814712524,0,0.0,0.0
2022-09-23 00:00:00+01:00,1.1263036727905273,1.1273448467254639,1.089858889579773,1.126417875289917,0,0.0,0.0
2022-09-26 00:00:00+01:00,1.07991361618042,1.0915601253509521,1.0379042625427246,1.0797386169433594,0,0.0,0.0
2022-09-27 00:00:00+01:00,1.0770059823989868,1.0835410356521606,1.0738486051559448,1.077284336090088,0,0.0,0.0
2022-09-28 00:00:00+01:00,1.0728462934494019,1.0839638710021973,1.054162859916687,1.072754144668579,0,0.0,0.0
2022-09-29 00:00:00+01:00,1.0834587812423706,1.1065618991851807,1.0764493942260742,1.0835996866226196,0,0.0,0.0
2022-09-30 00:00:00+01:00,1.1161835193634033,1.1233935356140137,1.1026816368103027,1.1169440746307373,0,0.0,0.0
2022-10-03 00:00:00+01:00,1.1136478185653687,1.1332343816757202,1.108794927597046,1.114057183265686,0,0.0,0.0
2022-10-04 00:00:00+01:00,1.1339668035507202,1.1445969343185425,1.1282224655151367,1.1334141492843628,0,0.0,0.0
2022-10-05 00:00:00+01:00,1.1450556516647339,1.149491310119629,1.1227755546569824,1.1451343297958374,0,0.0,0.0
2022-10-06 00:00:00+01:00,1.135589361190796,1.1383427381515503,1.1120378971099854,1.13553786277771,0,0.0,0.0
2022-10-07 00:00:00+01:00,1.1165200471878052,1.1223722696304321,1.1092008352279663,1.1162084341049194,0,0.0,0.0
2022-10-10 00:00:00+01:00,1.107444167137146,1.111086368560791,1.102353572845459,1.1072726249694824,0,0.0,0.0
2022-10-11 00:00:00+01:00,1.10784912109375,1.117131233215332,1.1001826524734497,1.1076405048370361,0,0.0,0.0
2022-10-12 00:00:00+01:00,1.0967799425125122,1.109865665435791,1.0926454067230225,1.0967799425125122,0,0.0,0.0
2022-10-13 00:00:00+01:00,1.1099271774291992,1.1361957788467407,1.1058276891708374,1.11055588722229,0,0.0,0.0
2022-10-14 00:00:00+01:00,1.1301478147506714,1.1358731985092163,1.1161960363388062,1.1303905248641968,0,0.0,0.0
2022-10-17 00:00:00+01:00,1.1238733530044556,1.1438636779785156,1.1217050552368164,1.124416708946228,0,0.0,0.0
2022-10-18 00:00:00+01:00,1.135524868965149,1.1412007808685303,1.1258091926574707,1.1353960037231445,0,0.0,0.0
2022-10-19 00:00:00+01:00,1.1339540481567383,1.1349835395812988,1.122246265411377,1.134429931640625,0,0.0,0.0
2022-10-20 00:00:00+01:00,1.1209505796432495,1.1333242654800415,1.1173683404922485,1.1211013793945312,0,0.0,0.0
2022-10-21 00:00:00+01:00,1.122536063194275,1.1293182373046875,1.106378197669983,1.1221455335617065,0,0.0,0.0
2022-10-24 00:00:00+01:00,1.1336454153060913,1.1379801034927368,1.127484679222107,1.1344685554504395,0,0.0,0.0
2022-10-25 00:00:00+01:00,1.1305439472198486,1.1499539613723755,1.1273703575134277,1.1307740211486816,0,0.0,0.0
2022-10-26 00:00:00+01:00,1.1460660696029663,1.162358283996582,1.1434190273284912,1.146223783493042,0,0.0,0.0
2022-10-27 00:00:00+01:00,1.1633453369140625,1.1644154787063599,1.1550945043563843,1.1638191938400269,0,0.0,0.0
2022-10-28 00:00:00+01:00,1.156738042831421,1.1600120067596436,1.1506155729293823,1.1566041707992554,0,0.0,0.0
2022-10-31 00:00:00+00:00,1.1600793600082397,1.1613322496414185,1.1479870080947876,1.159595012664795,0,0.0,0.0
2022-11-01 00:00:00+00:00,1.1471836566925049,1.1565239429473877,1.1446754932403564,1.146815299987793,0,0.0,0.0
2022-11-02 00:00:00+00:00,1.1492139101028442,1.1527377367019653,1.1458560228347778,1.1489498615264893,0,0.0,0.0
2022-11-03 00:00:00+00:00,1.1382261514663696,1.1421784162521362,1.1162582635879517,1.1384334564208984,0,0.0,0.0
2022-11-04 00:00:00+00:00,1.1170812845230103,1.133375644683838,1.1163331270217896,1.1171187162399292,0,0.0,0.0
2022-11-07 00:00:00+00:00,1.1337867975234985,1.148316502571106,1.1295350790023804,1.1331573724746704,0,0.0,0.0
2022-11-08 00:00:00+00:00,1.1513441801071167,1.1597565412521362,1.1431314945220947,1.1517950296401978,0,0.0,0.0
2022-11-09 00:00:00+00:00,1.1548811197280884,1.1566845178604126,1.1359248161315918,1.1552680730819702,0,0.0,0.0
2022-11-10 00:00:00+00:00,1.1369062662124634,1.1682789325714111,1.1365057229995728,1.1368157863616943,0,0.0,0.0
